00:00 - 01:00,16.37
01:00 - 02:00,16.34
02:00 - 03:00,15.67
03:00 - 04:00,15.79
04:00 - 05:00,16.77
05:00 - 06:00,18.5
06:00 - 07:00,20.12
07:00 - 08:00,22.56
08:00 - 09:00,21.37
09:00 - 10:00,21.37
10:00 - 11:00,21.24
11:00 - 12:00,21.06
12:00 - 13:00,20.43
13:00 - 14:00,19.99
14:00 - 15:00,19.83
15:00 - 16:00,19.72
16:00 - 17:00,19.86
17:00 - 18:00,20.76
18:00 - 19:00,21.2
19:00 - 20:00,21.34
20:00 - 21:00,21.4
21:00 - 22:00,21.14
22:00 - 23:00,20.5
23:00 - 00:00,20.08
