00:00 - 01:00,39.28
01:00 - 02:00,34.1
02:00 - 03:00,34.44
03:00 - 04:00,34.47
04:00 - 05:00,34.99
05:00 - 06:00,38.04
06:00 - 07:00,43.08
07:00 - 08:00,48.44
08:00 - 09:00,47.62
09:00 - 10:00,43.07
10:00 - 11:00,38.2
11:00 - 12:00,34.49
12:00 - 13:00,33.43
13:00 - 14:00,32.87
14:00 - 15:00,32.4
15:00 - 16:00,33.13
16:00 - 17:00,36.01
17:00 - 18:00,44
18:00 - 19:00,40.27
19:00 - 20:00,39.67
20:00 - 21:00,39.93
21:00 - 22:00,37.82
22:00 - 23:00,37.3
23:00 - 00:00,37.41
