"startTime";"endTime";"Wind power production - real time data"
"2024-03-29T16:16:00.000Z";"2024-03-29T16:16:00.000Z";3290.8
"2024-03-29T16:19:00.000Z";"2024-03-29T16:19:00.000Z";3302
"2024-03-29T16:22:00.000Z";"2024-03-29T16:22:00.000Z";3309.5
"2024-03-29T16:25:00.000Z";"2024-03-29T16:25:00.000Z";3284
"2024-03-29T16:28:00.000Z";"2024-03-29T16:28:00.000Z";3327.5
"2024-03-29T16:31:00.000Z";"2024-03-29T16:31:00.000Z";3317.5
"2024-03-29T16:34:00.000Z";"2024-03-29T16:34:00.000Z";3333.5
"2024-03-29T16:37:00.000Z";"2024-03-29T16:37:00.000Z";3343.4
"2024-03-29T16:40:00.000Z";"2024-03-29T16:40:00.000Z";3366.5
"2024-03-29T16:43:00.000Z";"2024-03-29T16:43:00.000Z";3377
"2024-03-29T16:46:00.000Z";"2024-03-29T16:46:00.000Z";3400.5
"2024-03-29T16:49:00.000Z";"2024-03-29T16:49:00.000Z";3385.69999
"2024-03-29T16:52:00.000Z";"2024-03-29T16:52:00.000Z";3407
"2024-03-29T16:55:00.000Z";"2024-03-29T16:55:00.000Z";3409
"2024-03-29T16:58:00.000Z";"2024-03-29T16:58:00.000Z";3421
"2024-03-29T17:01:00.000Z";"2024-03-29T17:01:00.000Z";3445.59999
"2024-03-29T17:04:00.000Z";"2024-03-29T17:04:00.000Z";3415
"2024-03-29T17:07:00.000Z";"2024-03-29T17:07:00.000Z";3397
"2024-03-29T17:10:00.000Z";"2024-03-29T17:10:00.000Z";3393.5
"2024-03-29T17:13:00.000Z";"2024-03-29T17:13:00.000Z";3398
"2024-03-29T17:16:00.000Z";"2024-03-29T17:16:00.000Z";3368.5
"2024-03-29T17:19:00.000Z";"2024-03-29T17:19:00.000Z";3353.09999
"2024-03-29T17:22:00.000Z";"2024-03-29T17:22:00.000Z";3325.5
"2024-03-29T17:25:00.000Z";"2024-03-29T17:25:00.000Z";3299.5
"2024-03-29T17:28:00.000Z";"2024-03-29T17:28:00.000Z";3312
"2024-03-29T17:31:00.000Z";"2024-03-29T17:31:00.000Z";3298
"2024-03-29T17:34:00.000Z";"2024-03-29T17:34:00.000Z";3336
"2024-03-29T17:37:00.000Z";"2024-03-29T17:37:00.000Z";3359
"2024-03-29T17:40:00.000Z";"2024-03-29T17:40:00.000Z";3336.5
"2024-03-29T17:43:00.000Z";"2024-03-29T17:43:00.000Z";3335
"2024-03-29T17:46:00.000Z";"2024-03-29T17:46:00.000Z";3353.5
"2024-03-29T17:49:00.000Z";"2024-03-29T17:49:00.000Z";3357
"2024-03-29T17:52:00.000Z";"2024-03-29T17:52:00.000Z";3368.4
"2024-03-29T17:55:00.000Z";"2024-03-29T17:55:00.000Z";3371
"2024-03-29T17:58:00.000Z";"2024-03-29T17:58:00.000Z";3355.5
"2024-03-29T18:01:00.000Z";"2024-03-29T18:01:00.000Z";3314
"2024-03-29T18:04:00.000Z";"2024-03-29T18:04:00.000Z";3300
"2024-03-29T18:07:00.000Z";"2024-03-29T18:07:00.000Z";3280
"2024-03-29T18:10:00.000Z";"2024-03-29T18:10:00.000Z";3278.5
"2024-03-29T18:13:00.000Z";"2024-03-29T18:13:00.000Z";3285
"2024-03-29T18:16:00.000Z";"2024-03-29T18:16:00.000Z";3276.09999
"2024-03-29T18:19:00.000Z";"2024-03-29T18:19:00.000Z";3289.5
"2024-03-29T18:22:00.000Z";"2024-03-29T18:22:00.000Z";3266
"2024-03-29T18:25:00.000Z";"2024-03-29T18:25:00.000Z";3301.5
"2024-03-29T18:28:00.000Z";"2024-03-29T18:28:00.000Z";3308.5
"2024-03-29T18:31:00.000Z";"2024-03-29T18:31:00.000Z";3282.5
"2024-03-29T18:34:00.000Z";"2024-03-29T18:34:00.000Z";3309.4
"2024-03-29T18:37:00.000Z";"2024-03-29T18:37:00.000Z";3285
"2024-03-29T18:40:00.000Z";"2024-03-29T18:40:00.000Z";3287
"2024-03-29T18:43:00.000Z";"2024-03-29T18:43:00.000Z";3268
"2024-03-29T18:46:00.000Z";"2024-03-29T18:46:00.000Z";3286
"2024-03-29T18:49:00.000Z";"2024-03-29T18:49:00.000Z";3285.5
"2024-03-29T18:52:00.000Z";"2024-03-29T18:52:00.000Z";3287.4
"2024-03-29T18:55:00.000Z";"2024-03-29T18:55:00.000Z";3286
"2024-03-29T18:58:00.000Z";"2024-03-29T18:58:00.000Z";3295.5
"2024-03-29T19:01:00.000Z";"2024-03-29T19:01:00.000Z";3287
"2024-03-29T19:04:00.000Z";"2024-03-29T19:04:00.000Z";3283
"2024-03-29T19:07:00.000Z";"2024-03-29T19:07:00.000Z";3290
"2024-03-29T19:10:00.000Z";"2024-03-29T19:10:00.000Z";3289
"2024-03-29T19:13:00.000Z";"2024-03-29T19:13:00.000Z";3308.5
"2024-03-29T19:16:00.000Z";"2024-03-29T19:16:00.000Z";3275
"2024-03-29T19:19:00.000Z";"2024-03-29T19:19:00.000Z";3286
"2024-03-29T19:22:00.000Z";"2024-03-29T19:22:00.000Z";3282.5
"2024-03-29T19:25:00.000Z";"2024-03-29T19:25:00.000Z";3306
"2024-03-29T19:28:00.000Z";"2024-03-29T19:28:00.000Z";3325.5
"2024-03-29T19:31:00.000Z";"2024-03-29T19:31:00.000Z";3303
"2024-03-29T19:34:00.000Z";"2024-03-29T19:34:00.000Z";3278
"2024-03-29T19:37:00.000Z";"2024-03-29T19:37:00.000Z";3269.59999
"2024-03-29T19:40:00.000Z";"2024-03-29T19:40:00.000Z";3261.09999
"2024-03-29T19:43:00.000Z";"2024-03-29T19:43:00.000Z";3258
"2024-03-29T19:46:00.000Z";"2024-03-29T19:46:00.000Z";3276
"2024-03-29T19:49:00.000Z";"2024-03-29T19:49:00.000Z";3248
"2024-03-29T19:52:00.000Z";"2024-03-29T19:52:00.000Z";3264
"2024-03-29T19:55:00.000Z";"2024-03-29T19:55:00.000Z";3253
"2024-03-29T19:58:00.000Z";"2024-03-29T19:58:00.000Z";3247.5
"2024-03-29T20:01:00.000Z";"2024-03-29T20:01:00.000Z";3281
"2024-03-29T20:04:00.000Z";"2024-03-29T20:04:00.000Z";3273.5
"2024-03-29T20:07:00.000Z";"2024-03-29T20:07:00.000Z";3238
"2024-03-29T20:10:00.000Z";"2024-03-29T20:10:00.000Z";3235
"2024-03-29T20:13:00.000Z";"2024-03-29T20:13:00.000Z";3221
"2024-03-29T20:16:00.000Z";"2024-03-29T20:16:00.000Z";3225.5
"2024-03-29T20:19:00.000Z";"2024-03-29T20:19:00.000Z";3258.5
"2024-03-29T20:22:00.000Z";"2024-03-29T20:22:00.000Z";3238.5
"2024-03-29T20:25:00.000Z";"2024-03-29T20:25:00.000Z";3263
"2024-03-29T20:28:00.000Z";"2024-03-29T20:28:00.000Z";3286.5
"2024-03-29T20:31:00.000Z";"2024-03-29T20:31:00.000Z";3334
"2024-03-29T20:34:00.000Z";"2024-03-29T20:34:00.000Z";3348
"2024-03-29T20:37:00.000Z";"2024-03-29T20:37:00.000Z";3374
"2024-03-29T20:40:00.000Z";"2024-03-29T20:40:00.000Z";3402
"2024-03-29T20:43:00.000Z";"2024-03-29T20:43:00.000Z";3428.5
"2024-03-29T20:46:00.000Z";"2024-03-29T20:46:00.000Z";3407
"2024-03-29T20:49:00.000Z";"2024-03-29T20:49:00.000Z";3401
"2024-03-29T20:52:00.000Z";"2024-03-29T20:52:00.000Z";3396.3
"2024-03-29T20:55:00.000Z";"2024-03-29T20:55:00.000Z";3367
"2024-03-29T20:58:00.000Z";"2024-03-29T20:58:00.000Z";3367.5
"2024-03-29T21:01:00.000Z";"2024-03-29T21:01:00.000Z";3396.59999
"2024-03-29T21:04:00.000Z";"2024-03-29T21:04:00.000Z";3369
"2024-03-29T21:07:00.000Z";"2024-03-29T21:07:00.000Z";3367.5
"2024-03-29T21:10:00.000Z";"2024-03-29T21:10:00.000Z";3384.5
"2024-03-29T21:13:00.000Z";"2024-03-29T21:13:00.000Z";3378.59999
"2024-03-29T21:16:00.000Z";"2024-03-29T21:16:00.000Z";3375.5
"2024-03-29T21:19:00.000Z";"2024-03-29T21:19:00.000Z";3378.59999
"2024-03-29T21:22:00.000Z";"2024-03-29T21:22:00.000Z";3390.5
"2024-03-29T21:25:00.000Z";"2024-03-29T21:25:00.000Z";3396.9
"2024-03-29T21:28:00.000Z";"2024-03-29T21:28:00.000Z";3407.5
"2024-03-29T21:31:00.000Z";"2024-03-29T21:31:00.000Z";3412
"2024-03-29T21:34:00.000Z";"2024-03-29T21:34:00.000Z";3405.5
"2024-03-29T21:37:00.000Z";"2024-03-29T21:37:00.000Z";3419
"2024-03-29T21:40:00.000Z";"2024-03-29T21:40:00.000Z";3424
"2024-03-29T21:43:00.000Z";"2024-03-29T21:43:00.000Z";3471
"2024-03-29T21:46:00.000Z";"2024-03-29T21:46:00.000Z";3470.5
"2024-03-29T21:49:00.000Z";"2024-03-29T21:49:00.000Z";3510.4
"2024-03-29T21:52:00.000Z";"2024-03-29T21:52:00.000Z";3535
"2024-03-29T21:55:00.000Z";"2024-03-29T21:55:00.000Z";3530
"2024-03-29T21:58:00.000Z";"2024-03-29T21:58:00.000Z";3524
"2024-03-29T22:01:00.000Z";"2024-03-29T22:01:00.000Z";3491.09999
"2024-03-29T22:04:00.000Z";"2024-03-29T22:04:00.000Z";3515
"2024-03-29T22:07:00.000Z";"2024-03-29T22:07:00.000Z";3503.9
"2024-03-29T22:10:00.000Z";"2024-03-29T22:10:00.000Z";3510.5
"2024-03-29T22:13:00.000Z";"2024-03-29T22:13:00.000Z";3494.5
"2024-03-29T22:16:00.000Z";"2024-03-29T22:16:00.000Z";3545.5
"2024-03-29T22:19:00.000Z";"2024-03-29T22:19:00.000Z";3522.5
"2024-03-29T22:22:00.000Z";"2024-03-29T22:22:00.000Z";3498.5
"2024-03-29T22:25:00.000Z";"2024-03-29T22:25:00.000Z";3520.5
"2024-03-29T22:28:00.000Z";"2024-03-29T22:28:00.000Z";3495
"2024-03-29T22:31:00.000Z";"2024-03-29T22:31:00.000Z";3512
"2024-03-29T22:34:00.000Z";"2024-03-29T22:34:00.000Z";3527
"2024-03-29T22:37:00.000Z";"2024-03-29T22:37:00.000Z";3521.4
"2024-03-29T22:40:00.000Z";"2024-03-29T22:40:00.000Z";3496.5
"2024-03-29T22:43:00.000Z";"2024-03-29T22:43:00.000Z";3522.4
"2024-03-29T22:46:00.000Z";"2024-03-29T22:46:00.000Z";3511
"2024-03-29T22:49:00.000Z";"2024-03-29T22:49:00.000Z";3481.5
"2024-03-29T22:52:00.000Z";"2024-03-29T22:52:00.000Z";3467.5
"2024-03-29T22:55:00.000Z";"2024-03-29T22:55:00.000Z";3444.4
"2024-03-29T22:58:00.000Z";"2024-03-29T22:58:00.000Z";3421.5
